'01200500051252101F5',2012-12-27 07:52:36,0,TPT
'01200500051252101H6',2012-12-27 07:50:07,0,TPT
'01200500051252102N5',2012-12-27 07:57:34,0,TPT
'01200500051252102A6',2012-12-27 08:02:40,0,TPT
'0120050005125210262',2012-12-27 08:18:43,0,TPT
'0120050005125210068',2012-12-27 08:27:10,0,TPT
'01200500051252100M3',2012-12-27 08:30:35,0,TPT
'0120050005125210302',2012-12-27 07:27:25,0,TPT
'01200500051252101W8',2012-12-27 08:10:12,0,TPT
'01200500051252102M5',2012-12-27 07:56:26,0,TPT
'0120050005125210236',2012-12-27 08:17:07,0,TPT
'01200500051252102R8',2012-12-27 10:07:39,0,TPT
'01200500051252102P3',2012-12-27 07:59:04,0,TPT
'01200500051252103H4',2012-12-27 07:43:49,0,TPT
'01200500051252100F1',2012-12-27 08:40:34,0,TPT
'01200500051252100B7',2012-12-27 08:41:54,0,TPT
'0120050005125210167',2012-12-27 08:23:09,0,TPT
'01200500051252100K7',2012-12-27 08:36:13,0,TPT
'01200500051252101X7',2012-12-27 08:11:16,0,TPT
'0120050005125210096',2012-12-27 08:29:58,0,TPT
'0120050005125210134',2012-12-27 07:19:29,0,TPT
'01200500051252102I4',2012-12-27 07:54:58,0,TPT
'01200500051252103A5',2012-12-27 07:40:58,0,TPT
'01200500051252100O4',2012-12-27 08:31:16,0,TPT
'0120050005125210292',2012-12-27 08:01:21,0,TPT
'01200500051252102T3',2012-12-27 08:20:38,0,TPT
'01200500051252102U3',2012-12-27 07:33:01,0,TPT
'0120050005125210DA3',2012-12-27 08:13:58,0,TPT
'01200500051252100T7',2012-12-27 08:33:05,0,TPT
'01200500051252100P6',2012-12-27 08:31:56,0,TPT
'01200500051252100J3',2012-12-27 08:36:06,0,TPT
'01200500051252103F7',2012-12-27 07:30:17,0,TPT
'01200500051252103B6',2012-12-27 07:41:26,0,TPT
'0120050005125210DA1',2012-12-27 08:13:58,0,TPT
'01200500051252100Q8',2012-12-27 07:11:45,0,TPT
'0120050005125210101',2012-12-27 07:15:52,0,TPT
'0120050005125210067',2012-12-27 08:27:10,0,TPT
'01200500051252100Q1',2012-12-27 07:11:45,0,TPT
'0120050005125210143',2012-12-27 07:20:24,0,TPT
'0120050005125210291',2012-12-27 08:01:21,0,TPT
'01200500051252102G3',2012-12-27 08:05:27,0,TPT
'0120050005125210108',2012-12-27 07:15:52,0,TPT
'0120050005125210308',2012-12-27 07:27:25,0,TPT
'01200500051252101V8',2012-12-27 07:39:40,0,TPT
'0120050005125210153',2012-12-27 07:20:49,0,TPT
'01200500051252100F7',2012-12-27 08:40:34,0,TPT
'01200500051252100J8',2012-12-27 08:36:06,0,TPT
'0120050005125210178',2012-12-27 07:49:56,0,TPT
'01200500051252101T1',2012-12-27 07:38:59,0,TPT
'01200500051252102M4',2012-12-27 07:56:26,0,TPT
'01200500051252100N8',2012-12-27 08:37:35,0,TPT
'01200500051252102O2',2012-12-27 07:57:51,0,TPT
'01200500051252100S8',2012-12-27 07:11:57,0,TPT
'0120050005125210181',2012-12-27 07:31:35,0,TPT
'01200500051252100Y1',2012-12-27 07:14:39,0,TPT
'01200500051252102G6',2012-12-27 08:05:27,0,TPT
'01200500051252101C8',2012-12-27 07:52:26,0,TPT
'01200500051252102O7',2012-12-27 07:57:51,0,TPT
'0120050005125210137',2012-12-27 07:19:29,0,TPT
'01200500051252101J4',2012-12-27 07:46:17,0,TPT
'01200500051252101T3',2012-12-27 07:38:59,0,TPT
'01200500051252101U1',2012-12-27 08:09:57,0,TPT
'01200500051252102S7',2012-12-27 08:24:24,0,TPT
'01200500051252100L7',2012-12-27 08:37:29,0,TPT
'01200500051252100O2',2012-12-27 08:31:16,0,TPT
'01200500051252102S5',2012-12-27 08:24:24,0,TPT
'01200500051252101K8',2012-12-27 07:46:08,0,TPT
'0120050005125210186',2012-12-27 07:31:35,0,TPT
'01200500051252101U4',2012-12-27 08:09:57,0,TPT
'0120050005125210372',2012-12-27 07:28:59,0,TPT
'01200500051252101B1',2012-12-27 07:51:15,0,TPT
'01200500051252102L3',2012-12-27 07:56:16,0,TPT
'01200500051252103A2',2012-12-27 07:40:58,0,TPT
'01200500051252102S3',2012-12-27 08:24:24,0,TPT
'01200500051252101U6',2012-12-27 08:09:57,0,TPT
'0120050005125210373',2012-12-27 07:28:59,0,TPT
'0120050005125210DA7',2012-12-27 08:13:58,0,TPT
'0120050005125210074',2012-12-27 08:27:26,0,TPT
'01200500051252102D7',2012-12-27 08:02:51,0,TPT
'01200500051252100X4',2012-12-27 07:14:26,0,TPT
'01200500051252101P2',2012-12-27 07:34:20,0,TPT
'0120050005125210272',2012-12-27 08:14:11,0,TPT
'01200500051252102X2',2012-12-27 07:21:53,0,TPT
'01200500051252102G8',2012-12-27 08:05:27,0,TPT
'01200500051252100E6',2012-12-27 08:40:10,0,TPT
'0120050005125210165',2012-12-27 08:23:09,0,TPT
'01200500051252102G7',2012-12-27 08:05:27,0,TPT
'0120050005125210246',2012-12-27 08:17:34,0,TPT
'0120050005125210387',2012-12-27 07:48:55,0,TPT
'01200500051252100Q7',2012-12-27 07:11:45,0,TPT
'0120050005125210318',2012-12-27 07:29:09,0,TPT
'01200500051252101C7',2012-12-27 07:52:26,0,TPT
'01200500051252101O8',2012-12-27 07:33:56,0,TPT
'01200500051252101C6',2012-12-27 07:52:26,0,TPT
'01200500051252101H4',2012-12-27 07:50:07,0,TPT
'0120050005125210315',2012-12-27 07:29:09,0,TPT
'01200500051252102G1',2012-12-27 08:05:27,0,TPT
'01200500051252100M7',2012-12-27 08:30:35,0,TPT
'01200500051252102H5',2012-12-27 07:53:41,0,TPT
'01200500051252101J1',2012-12-27 07:46:17,0,TPT
